country	subset	label	treatment	block	legume	richness	date (additional dates below!)	species	species name	Biomass (g dryweight)	Individuals survived (at least partly green) (#)	timing	remark
BG	within	C-KNPQTV	C	4	0	6	05.06.2014	N	HU Dactylis	0		pre	
BG	within	C-KNPQTV	C	4	0	6	05.06.2014	P	AT Dactylis	0		pre	
BG	within	C-KNPQTV	C	4	0	6	05.06.2014	Q	FR Dactylis	0		pre	
BG	within	C-KNPQTV	C	4	0	6	05.06.2014	T	ES Dactylis	0		pre	
BG	within	C-KNPQTV	C	4	0	6	05.06.2014	V	UK Dactylis	0		pre	
BG	within	C-KNPQTV	C	4	0	6	16.09.2014	K	CH Dactylis	1,9	2	post	
BG	within	C-KNPQTV	C	4	0	6	16.09.2014	N	HU Dactylis	1,3	2	post	
BG	within	C-KNPQTV	C	4	0	6	16.09.2014	P	AT Dactylis	1,6	2	post	
BG	within	C-KNPQTV	C	4	0	6	16.09.2014	Q	FR Dactylis	7,3	3	post	
BG	within	C-KNPQTV	C	4	0	6	16.09.2014	T	ES Dactylis	8,4	3	post	
BG	within	C-KNPQTV	C	4	0	6	16.09.2014	V	UK Dactylis	5,9	2	post	
BG	within	C-KNPQTV	C	4	0	6	15.10.2014	K	CH Dactylis	0		end	
BG	within	C-KNPQTV	C	4	0	6	15.10.2014	N	HU Dactylis	0		end	
BG	within	C-KNPQTV	C	4	0	6	15.10.2014	P	AT Dactylis	0		end	
BG	within	C-KNPQTV	C	4	0	6	15.10.2014	Q	FR Dactylis	0		end	
BG	within	C-KNPQTV	C	4	0	6	15.10.2014	T	ES Dactylis	0		end	
BG	within	C-KNPQTV	C	4	0	6	15.10.2014	V	UK Dactylis	0		end	
BG	within	C-KNPQTV	C	4	0	6	23.06.2015	K	CH Dactylis	0,2		res	
BG	within	C-KNPQTV	C	4	0	6	23.06.2015	N	HU Dactylis	3,9		res	
BG	within	C-KNPQTV	C	4	0	6	23.06.2015	P	AT Dactylis	1,4		res	
BG	within	C-KNPQTV	C	4	0	6	23.06.2015	Q	FR Dactylis	3,7		res	
BG	within	C-KNPQTV	C	4	0	6	23.06.2015	T	ES Dactylis	3,2		res	
BG	within	C-KNPQTV	C	4	0	6	23.06.2015	V	UK Dactylis	4,7		res	
BG	within	C-KNPSUV	C	4	0	6	05.06.2014	K	CH Dactylis	0		pre	
BG	within	C-KNPSUV	C	4	0	6	05.06.2014	N	HU Dactylis	0		pre	
BG	within	C-KNPSUV	C	4	0	6	05.06.2014	P	AT Dactylis	0		pre	
BG	within	C-KNPSUV	C	4	0	6	05.06.2014	S	TR Dactylis	0		pre	
BG	within	C-KNPSUV	C	4	0	6	05.06.2014	U	SE Dactylis	0		pre	
BG	within	C-KNPSUV	C	4	0	6	05.06.2014	V	UK Dactylis	0		pre	
BG	within	C-KNPSUV	C	4	0	6	16.09.2014	K	CH Dactylis	3,1	3	post	
BG	within	C-KNPSUV	C	4	0	6	16.09.2014	N	HU Dactylis	7,9	3	post	
BG	within	C-KNPSUV	C	4	0	6	16.09.2014	P	AT Dactylis	4,8	3	post	
BG	within	C-KNPSUV	C	4	0	6	16.09.2014	S	TR Dactylis	2,4	3	post	
BG	within	C-KNPSUV	C	4	0	6	16.09.2014	U	SE Dactylis	0,0001	0	post	
BG	within	C-KNPSUV	C	4	0	6	16.09.2014	V	UK Dactylis	8,8	3	post	
BG	within	C-KNPSUV	C	4	0	6	15.10.2014	K	CH Dactylis	0		end	
BG	within	C-KNPSUV	C	4	0	6	15.10.2014	N	HU Dactylis	0		end	
BG	within	C-KNPSUV	C	4	0	6	15.10.2014	P	AT Dactylis	0		end	
BG	within	C-KNPSUV	C	4	0	6	15.10.2014	S	TR Dactylis	0		end	
BG	within	C-KNPSUV	C	4	0	6	15.10.2014	U	SE Dactylis	0		end	
BG	within	C-KNPSUV	C	4	0	6	15.10.2014	V	UK Dactylis	0		end	
BG	within	C-KNPSUV	C	4	0	6	23.06.2015	K	CH Dactylis	0,9		res	
BG	within	C-KNPSUV	C	4	0	6	23.06.2015	N	HU Dactylis	14,7		res	
BG	within	C-KNPSUV	C	4	0	6	23.06.2015	P	AT Dactylis	1,7		res	
BG	within	C-KNPSUV	C	4	0	6	23.06.2015	S	TR Dactylis	6		res	
BG	within	C-KNPSUV	C	4	0	6	23.06.2015	U	SE Dactylis	0		res	
BG	within	C-KNPSUV	C	4	0	6	23.06.2015	V	UK Dactylis	6,1		res	
BG	within	C-KNRTUV	C	4	0	6	05.06.2014	K	CH Dactylis	0		pre	
BG	within	C-KNRTUV	C	4	0	6	05.06.2014	N	HU Dactylis	0		pre	
BG	within	C-KNRTUV	C	4	0	6	05.06.2014	R	UA Dactylis	0		pre	
BG	within	C-KNRTUV	C	4	0	6	05.06.2014	T	ES Dactylis	0		pre	
BG	within	C-KNRTUV	C	4	0	6	05.06.2014	U	SE Dactylis	0		pre	
BG	within	C-KNRTUV	C	4	0	6	05.06.2014	V	UK Dactylis	0		pre	
BG	within	C-KNRTUV	C	4	0	6	16.09.2014	K	CH Dactylis	2,7	2	post	
BG	within	C-KNRTUV	C	4	0	6	16.09.2014	N	HU Dactylis	4,5	3	post	
BG	within	C-KNRTUV	C	4	0	6	16.09.2014	R	UA Dactylis	7,8	3	post	
BG	within	C-KNRTUV	C	4	0	6	16.09.2014	T	ES Dactylis	1,4	3	post	
BG	within	C-KNRTUV	C	4	0	6	16.09.2014	U	SE Dactylis	0,0001	0	post	
BG	within	C-KNRTUV	C	4	0	6	16.09.2014	V	UK Dactylis	0,0001	0	post	
BG	within	C-KNRTUV	C	4	0	6	15.10.2014	K	CH Dactylis	0		end	
BG	within	C-KNRTUV	C	4	0	6	15.10.2014	N	HU Dactylis	0		end	
BG	within	C-KNRTUV	C	4	0	6	15.10.2014	R	UA Dactylis	0		end	
BG	within	C-KNRTUV	C	4	0	6	15.10.2014	T	ES Dactylis	0		end	
BG	within	C-KNRTUV	C	4	0	6	15.10.2014	U	SE Dactylis	0		end	
BG	within	C-KNRTUV	C	4	0	6	15.10.2014	V	UK Dactylis	0		end	
BG	within	C-KNRTUV	C	4	0	6	23.06.2015	K	CH Dactylis	0,9		res	
BG	within	C-KNRTUV	C	4	0	6	23.06.2015	N	HU Dactylis	3,1		res	
BG	within	C-KNRTUV	C	4	0	6	23.06.2015	R	UA Dactylis	0,2		res	
BG	within	C-KNRTUV	C	4	0	6	23.06.2015	T	ES Dactylis	6,8		res	
BG	within	C-KNRTUV	C	4	0	6	23.06.2015	U	SE Dactylis	0		res	
BG	within	C-KNRTUV	C	4	0	6	23.06.2015	V	UK Dactylis	0,4		res	
BG	within	C-KOQSUV	C	4	0	6	05.06.2014	K	CH Dactylis	0		pre	
BG	within	C-KOQSUV	C	4	0	6	05.06.2014	O	BE Dactylis	0		pre	
BG	within	C-KOQSUV	C	4	0	6	05.06.2014	Q	FR Dactylis	0		pre	
BG	within	C-KOQSUV	C	4	0	6	05.06.2014	S	TR Dactylis	0		pre	
BG	within	C-KOQSUV	C	4	0	6	05.06.2014	U	SE Dactylis	0		pre	
BG	within	C-KOQSUV	C	4	0	6	05.06.2014	V	UK Dactylis	0		pre	
BG	within	C-KOQSUV	C	4	0	6	16.09.2014	K	CH Dactylis	2,6	3	post	
BG	within	C-KOQSUV	C	4	0	6	16.09.2014	O	BE Dactylis	2,7	2	post	
BG	within	C-KOQSUV	C	4	0	6	16.09.2014	Q	FR Dactylis	6,6	3	post	
BG	within	C-KOQSUV	C	4	0	6	16.09.2014	S	TR Dactylis	2,7	3	post	
BG	within	C-KOQSUV	C	4	0	6	16.09.2014	U	SE Dactylis	0,01	1	post	
BG	within	C-KOQSUV	C	4	0	6	16.09.2014	V	UK Dactylis	2,3	3	post	
BG	within	C-KOQSUV	C	4	0	6	15.10.2014	K	CH Dactylis	0		end	
BG	within	C-KOQSUV	C	4	0	6	15.10.2014	O	BE Dactylis	0		end	
BG	within	C-KOQSUV	C	4	0	6	15.10.2014	Q	FR Dactylis	0		end	
BG	within	C-KOQSUV	C	4	0	6	15.10.2014	S	TR Dactylis	0		end	
BG	within	C-KOQSUV	C	4	0	6	15.10.2014	U	SE Dactylis	0		end	
BG	within	C-KOQSUV	C	4	0	6	15.10.2014	V	UK Dactylis	0		end	
BG	within	C-KOQSUV	C	4	0	6	23.06.2015	K	CH Dactylis	5,3		res	
BG	within	C-KOQSUV	C	4	0	6	23.06.2015	O	BE Dactylis	1,3		res	
BG	within	C-KOQSUV	C	4	0	6	23.06.2015	Q	FR Dactylis	0,9		res	
BG	within	C-KOQSUV	C	4	0	6	23.06.2015	S	TR Dactylis	2,3		res	
BG	within	C-KOQSUV	C	4	0	6	23.06.2015	U	SE Dactylis	0		res	
BG	within	C-KOQSUV	C	4	0	6	23.06.2015	V	UK Dactylis	4		res	
BG	within	C-KPS	C	4	0	3	05.06.2014	K	CH Dactylis	0		pre	KPS
BG	within	C-KPS	C	4	0	3	05.06.2014	P	AT Dactylis	0		pre	KPS
BG	within	C-KPS	C	4	0	3	05.06.2014	S	TR Dactylis	0		pre	KPS
BG	within	C-KPS	C	4	0	3	16.09.2014	K	CH Dactylis	10,2	6	post	KPS
BG	within	C-KPS	C	4	0	3	16.09.2014	P	AT Dactylis	2,6	6	post	KPS
BG	within	C-KPS	C	4	0	3	16.09.2014	S	TR Dactylis	1,7	5	post	KPS
BG	within	C-KPS	C	4	0	3	15.10.2014	K	CH Dactylis	0		end	KPS
BG	within	C-KPS	C	4	0	3	15.10.2014	P	AT Dactylis	0		end	KPS
BG	within	C-KPS	C	4	0	3	15.10.2014	S	TR Dactylis	0		end	KPS
BG	within	C-KPS	C	4	0	3	23.06.2015	K	CH Dactylis	0		res	KPS
BG	within	C-KPS	C	4	0	3	23.06.2015	P	AT Dactylis	0		res	KPS
BG	within	C-KPS	C	4	0	3	23.06.2015	S	TR Dactylis	0		res	KPS
BG	within	C-KRU	C	4	0	3	05.06.2014	K	CH Dactylis	0		pre	KRU
BG	within	C-KRU	C	4	0	3	05.06.2014	R	UA Dactylis	0		pre	KRU
BG	within	C-KRU	C	4	0	3	05.06.2014	U	SE Dactylis	0		pre	KRU
BG	within	C-KRU	C	4	0	3	16.09.2014	K	CH Dactylis	2,9	6	post	KRU
BG	within	C-KRU	C	4	0	3	16.09.2014	R	UA Dactylis	13,4	5	post	KRU
BG	within	C-KRU	C	4	0	3	16.09.2014	U	SE Dactylis	2,4	5	post	KRU
BG	within	C-KRU	C	4	0	3	15.10.2014	K	CH Dactylis	0		end	KRU
BG	within	C-KRU	C	4	0	3	15.10.2014	R	UA Dactylis	0		end	KRU
BG	within	C-KRU	C	4	0	3	15.10.2014	U	SE Dactylis	0		end	KRU
BG	within	C-KRU	C	4	0	3	23.06.2015	K	CH Dactylis	1,5		res	KRU
BG	within	C-KRU	C	4	0	3	23.06.2015	R	UA Dactylis	5,1		res	KRU
BG	within	C-KRU	C	4	0	3	23.06.2015	U	SE Dactylis	9,7		res	KRU
BG	within	C-L	C	4	0	1	05.06.2014	L	IT Dactylis	0		pre	
BG	within	C-L	C	4	0	1	16.09.2014	L	IT Dactylis	3,1	14	post	
BG	within	C-L	C	4	0	1	15.10.2014	L	IT Dactylis	0		end	
BG	within	C-L	C	4	0	1	23.06.2015	L	IT Dactylis	24,8		res	
BG	phytometer	C-LI	C	1	1	3	05.06.2014	phyto 3	Plantago lanceolata	3,2		pre	-LI
BG	phytometer	C-LI	C	1	1	3	05.06.2014	phyto 2	Lotus corniculatus	0,01		pre	-LI
BG	phytometer	C-LI	C	1	1	3	05.06.2014	phyto 1	Dactylis glomerata	0,9		pre	-LI
BG	phytometer	C-LI	C	1	1	3	16.09.2014	phyto 3	Plantago lanceolata	11,5	4	post	-LI
BG	phytometer	C-LI	C	1	1	3	16.09.2014	phyto 2	Lotus corniculatus	2,3	6	post	-LI
BG	phytometer	C-LI	C	1	1	3	16.09.2014	phyto 1	Dactylis glomerata	9,1	6	post	-LI
BG	phytometer	C-LI	C	1	1	3	15.10.2014	phyto 3	Plantago lanceolata	0		end	-LI
BG	phytometer	C-LI	C	1	1	3	15.10.2014	phyto 2	Lotus corniculatus	0		end	-LI
BG	phytometer	C-LI	C	1	1	3	15.10.2014	phyto 1	Dactylis glomerata	0		end	-LI
BG	phytometer	C-LI	C	1	1	3	20.06.2015	phyto 3	Plantago lanceolata	7,3		res	-LI
BG	phytometer	C-LI	C	1	1	3	20.06.2015	phyto 2	Lotus corniculatus	1,6		res	-LI
BG	phytometer	C-LI	C	1	1	3	20.06.2015	phyto 1	Dactylis glomerata	23,3		res	-LI
BG	phytometer	C-LII	C	1	1	3	05.06.2014	phyto 1	Dactylis glomerata	1,5		pre	LII
BG	phytometer	C-LII	C	1	1	3	05.06.2014	phyto 2	Lotus corniculatus	0,01		pre	LII
BG	phytometer	C-LII	C	1	1	3	05.06.2014	phyto 3	Plantago lanceolata	1,3		pre	LII
BG	phytometer	C-LII	C	1	1	3	16.09.2014	phyto 1	Dactylis glomerata	9,4	6	post	LII
BG	phytometer	C-LII	C	1	1	3	16.09.2014	phyto 2	Lotus corniculatus	2,4	6	post	LII
BG	phytometer	C-LII	C	1	1	3	16.09.2014	phyto 3	Plantago lanceolata	23,2	6	post	LII
BG	phytometer	C-LII	C	1	1	3	15.10.2014	phyto 1	Dactylis glomerata	0		end	LII
BG	phytometer	C-LII	C	1	1	3	15.10.2014	phyto 2	Lotus corniculatus	0		end	LII
BG	phytometer	C-LII	C	1	1	3	15.10.2014	phyto 3	Plantago lanceolata	0		end	LII
BG	phytometer	C-LII	C	1	1	3	20.06.2015	phyto 1	Dactylis glomerata	5,1		res	LII
BG	phytometer	C-LII	C	1	1	3	20.06.2015	phyto 2	Lotus corniculatus	1,9		res	LII
BG	phytometer	C-LII	C	1	1	3	20.06.2015	phyto 3	Plantago lanceolata	17,2		res	LII
BG	phytometer	C-LIII	C	1	1	3	05.06.2014	phyto 3	Plantago lanceolata	1,3		pre	III
BG	phytometer	C-LIII	C	1	1	3	05.06.2014	phyto 2	Lotus corniculatus	0,4		pre	III
BG	phytometer	C-LIII	C	1	1	3	05.06.2014	phyto 1	Dactylis glomerata	3		pre	III
BG	phytometer	C-LIII	C	1	1	3	16.09.2014	phyto 3	Plantago lanceolata	19	6	post	III
BG	phytometer	C-LIII	C	1	1	3	16.09.2014	phyto 2	Lotus corniculatus	1,8	6	post	III
BG	phytometer	C-LIII	C	1	1	3	16.09.2014	phyto 1	Dactylis glomerata	9,1	6	post	III
BG	phytometer	C-LIII	C	1	1	3	15.10.2014	phyto 3	Plantago lanceolata	0		end	III
BG	phytometer	C-LIII	C	1	1	3	15.10.2014	phyto 2	Lotus corniculatus	0		end	III
BG	phytometer	C-LIII	C	1	1	3	15.10.2014	phyto 1	Dactylis glomerata	0		end	III
BG	phytometer	C-LIII	C	1	1	3	20.06.2015	phyto 3	Plantago lanceolata	11,8		res	III
BG	phytometer	C-LIII	C	1	1	3	20.06.2015	phyto 2	Lotus corniculatus	3		res	III
BG	phytometer	C-LIII	C	1	1	3	20.06.2015	phyto 1	Dactylis glomerata	11		res	III
BG	within	C-LMOPSV	C	4	0	6	05.06.2014	L	IT Dactylis	0		pre	
BG	within	C-LMOPSV	C	4	0	6	05.06.2014	M	DE Dactylis	0		pre	
BG	within	C-LMOPSV	C	4	0	6	05.06.2014	O	BE Dactylis	0		pre	
BG	within	C-LMOPSV	C	4	0	6	05.06.2014	P	AT Dactylis	0		pre	
BG	within	C-LMOPSV	C	4	0	6	05.06.2014	S	TR Dactylis	0		pre	
BG	within	C-LMOPSV	C	4	0	6	05.06.2014	V	UK Dactylis	0		pre	
BG	within	C-LMOPSV	C	4	0	6	16.09.2014	L	IT Dactylis	4,2	3	post	
BG	within	C-LMOPSV	C	4	0	6	16.09.2014	M	DE Dactylis	7,4	3	post	
BG	within	C-LMOPSV	C	4	0	6	16.09.2014	O	BE Dactylis	8	3	post	
BG	within	C-LMOPSV	C	4	0	6	16.09.2014	P	AT Dactylis	2,2	3	post	
BG	within	C-LMOPSV	C	4	0	6	16.09.2014	S	TR Dactylis	2,2	3	post	
BG	within	C-LMOPSV	C	4	0	6	16.09.2014	V	UK Dactylis	5,7	3	post	
BG	within	C-LMOPSV	C	4	0	6	15.10.2014	L	IT Dactylis	0		end	
BG	within	C-LMOPSV	C	4	0	6	15.10.2014	M	DE Dactylis	0		end	
BG	within	C-LMOPSV	C	4	0	6	15.10.2014	O	BE Dactylis	0		end	
BG	within	C-LMOPSV	C	4	0	6	15.10.2014	P	AT Dactylis	0		end	
BG	within	C-LMOPSV	C	4	0	6	15.10.2014	S	TR Dactylis	0		end	
BG	within	C-LMOPSV	C	4	0	6	15.10.2014	V	UK Dactylis	0		end	
BG	within	C-LMOPSV	C	4	0	6	23.06.2015	L	IT Dactylis	3,7		res	
BG	within	C-LMOPSV	C	4	0	6	23.06.2015	M	DE Dactylis	3,1		res	
BG	within	C-LMOPSV	C	4	0	6	23.06.2015	O	BE Dactylis	2,7		res	
BG	within	C-LMOPSV	C	4	0	6	23.06.2015	P	AT Dactylis	0,7		res	
BG	within	C-LMOPSV	C	4	0	6	23.06.2015	S	TR Dactylis	0,2		res	
BG	within	C-LMOPSV	C	4	0	6	23.06.2015	V	UK Dactylis	2,6		res	
BG	within	C-LMOQRT	C	4	0	6	05.06.2014	L	IT Dactylis	0		pre	
BG	within	C-LMOQRT	C	4	0	6	05.06.2014	M	DE Dactylis	0		pre	
BG	within	C-LMOQRT	C	4	0	6	05.06.2014	O	BE Dactylis	0		pre	
BG	within	C-LMOQRT	C	4	0	6	05.06.2014	Q	FR Dactylis	0		pre	
BG	within	C-LMOQRT	C	4	0	6	05.06.2014	R	UA Dactylis	0		pre	
BG	within	C-LMOQRT	C	4	0	6	05.06.2014	T	ES Dactylis	0		pre	
BG	within	C-LMOQRT	C	4	0	6	16.09.2014	L	IT Dactylis	2,6	3	post	
BG	within	C-LMOQRT	C	4	0	6	16.09.2014	M	DE Dactylis	3,7	2	post	
BG	within	C-LMOQRT	C	4	0	6	16.09.2014	O	BE Dactylis	6,8	2	post	
BG	within	C-LMOQRT	C	4	0	6	16.09.2014	Q	FR Dactylis	1,9	3	post	
BG	within	C-LMOQRT	C	4	0	6	16.09.2014	R	UA Dactylis	7,2	3	post	
BG	within	C-LMOQRT	C	4	0	6	16.09.2014	T	ES Dactylis	2,1	3	post	
BG	within	C-LMOQRT	C	4	0	6	15.10.2014	L	IT Dactylis	0		end	
BG	within	C-LMOQRT	C	4	0	6	15.10.2014	M	DE Dactylis	0		end	
BG	within	C-LMOQRT	C	4	0	6	15.10.2014	O	BE Dactylis	0		end	
BG	within	C-LMOQRT	C	4	0	6	15.10.2014	Q	FR Dactylis	0		end	
BG	within	C-LMOQRT	C	4	0	6	15.10.2014	R	UA Dactylis	0		end	
BG	within	C-LMOQRT	C	4	0	6	15.10.2014	T	ES Dactylis	0		end	
BG	within	C-LMOQRT	C	4	0	6	23.06.2015	L	IT Dactylis	2,3		res	
BG	within	C-LMOQRT	C	4	0	6	23.06.2015	M	DE Dactylis	2,6		res	
BG	within	C-LMOQRT	C	4	0	6	23.06.2015	O	BE Dactylis	4,3		res	
BG	within	C-LMOQRT	C	4	0	6	23.06.2015	Q	FR Dactylis	0,5		res	
BG	within	C-LMOQRT	C	4	0	6	23.06.2015	R	UA Dactylis	7,4		res	
BG	within	C-LMOQRT	C	4	0	6	23.06.2015	T	ES Dactylis	0,7		res	
BG	within	C-LMPQTU	C	4	0	6	05.06.2014	L	IT Dactylis	0		pre	
BG	within	C-LMPQTU	C	4	0	6	05.06.2014	M	DE Dactylis	0		pre	
BG	within	C-LMPQTU	C	4	0	6	05.06.2014	P	AT Dactylis	0		pre	
BG	within	C-LMPQTU	C	4	0	6	05.06.2014	Q	FR Dactylis	0		pre	
BG	within	C-LMPQTU	C	4	0	6	05.06.2014	T	ES Dactylis	0		pre	
BG	within	C-LMPQTU	C	4	0	6	05.06.2014	U	SE Dactylis	0		pre	
BG	within	C-LMPQTU	C	4	0	6	16.09.2014	L	IT Dactylis	1,9	3	post	
BG	within	C-LMPQTU	C	4	0	6	16.09.2014	M	DE Dactylis	1,9	2	post	
BG	within	C-LMPQTU	C	4	0	6	16.09.2014	P	AT Dactylis	1,6	3	post	
BG	within	C-LMPQTU	C	4	0	6	16.09.2014	Q	FR Dactylis	0,0001	0	post	
BG	within	C-LMPQTU	C	4	0	6	16.09.2014	T	ES Dactylis	4,1	3	post	
BG	within	C-LMPQTU	C	4	0	6	16.09.2014	U	SE Dactylis	0,0001	0	post	
BG	within	C-LMPQTU	C	4	0	6	15.10.2014	L	IT Dactylis	0		end	
BG	within	C-LMPQTU	C	4	0	6	15.10.2014	M	DE Dactylis	0		end	
BG	within	C-LMPQTU	C	4	0	6	15.10.2014	P	AT Dactylis	0		end	
BG	within	C-LMPQTU	C	4	0	6	15.10.2014	Q	FR Dactylis	0		end	
BG	within	C-LMPQTU	C	4	0	6	15.10.2014	T	ES Dactylis	0		end	
BG	within	C-LMPQTU	C	4	0	6	15.10.2014	U	SE Dactylis	0		end	
BG	within	C-LMPQTU	C	4	0	6	23.06.2015	L	IT Dactylis	1,4		res	
BG	within	C-LMPQTU	C	4	0	6	23.06.2015	M	DE Dactylis	1,4		res	
BG	within	C-LMPQTU	C	4	0	6	23.06.2015	P	AT Dactylis	4,9		res	
BG	within	C-LMPQTU	C	4	0	6	23.06.2015	Q	FR Dactylis	2,2		res	
BG	within	C-LMPQTU	C	4	0	6	23.06.2015	T	ES Dactylis	3,6		res	
BG	within	C-LMPQTU	C	4	0	6	23.06.2015	U	SE Dactylis	2,1		res	
BG	within	C-LMS	C	4	0	3	05.06.2014	L	IT Dactylis	0		pre	LMS
BG	within	C-LMS	C	4	0	3	05.06.2014	M	DE Dactylis	0		pre	LMS
BG	within	C-LMS	C	4	0	3	05.06.2014	S	TR Dactylis	0		pre	LMS
BG	within	C-LMS	C	4	0	3	16.09.2014	L	IT Dactylis	6,6	6	post	LMS
BG	within	C-LMS	C	4	0	3	16.09.2014	M	DE Dactylis	4,9	6	post	LMS
BG	within	C-LMS	C	4	0	3	16.09.2014	S	TR Dactylis	3,5	6	post	LMS
BG	within	C-LMS	C	4	0	3	15.10.2014	L	IT Dactylis	0		end	LMS
BG	within	C-LMS	C	4	0	3	15.10.2014	M	DE Dactylis	0		end	LMS
BG	within	C-LMS	C	4	0	3	15.10.2014	S	TR Dactylis	0		end	LMS
BG	within	C-LMS	C	4	0	3	23.06.2015	L	IT Dactylis	3,4		res	LMS
BG	within	C-LMS	C	4	0	3	23.06.2015	M	DE Dactylis	1,2		res	LMS
BG	within	C-LMS	C	4	0	3	23.06.2015	S	TR Dactylis	0,04		res	LMS
BG	within	C-LNORSV	C	4	0	6	05.06.2014	L	IT Dactylis	0		pre	
BG	within	C-LNORSV	C	4	0	6	05.06.2014	N	HU Dactylis	0		pre	
BG	within	C-LNORSV	C	4	0	6	05.06.2014	O	BE Dactylis	0		pre	
BG	within	C-LNORSV	C	4	0	6	05.06.2014	S	TR Dactylis	0		pre	
BG	within	C-LNORSV	C	4	0	6	05.06.2014	V	UK Dactylis	0		pre	
BG	within	C-LNORSV	C	4	0	6	05.06.2014	R	UA Dactylis	0		pre	
BG	within	C-LNORSV	C	4	0	6	16.09.2014	L	IT Dactylis	3,2	3	post	
BG	within	C-LNORSV	C	4	0	6	16.09.2014	N	HU Dactylis	2,3	3	post	
BG	within	C-LNORSV	C	4	0	6	16.09.2014	O	BE Dactylis	3,5	3	post	
BG	within	C-LNORSV	C	4	0	6	16.09.2014	S	TR Dactylis	0,0001	0	post	
BG	within	C-LNORSV	C	4	0	6	16.09.2014	V	UK Dactylis	3,2	3	post	
BG	within	C-LNORSV	C	4	0	6	16.09.2014	R	UA Dactylis	6,1	3	post	
BG	within	C-LNORSV	C	4	0	6	15.10.2014	L	IT Dactylis	0		end	
BG	within	C-LNORSV	C	4	0	6	15.10.2014	N	HU Dactylis	0		end	
BG	within	C-LNORSV	C	4	0	6	15.10.2014	O	BE Dactylis	0		end	
BG	within	C-LNORSV	C	4	0	6	15.10.2014	S	TR Dactylis	0		end	
BG	within	C-LNORSV	C	4	0	6	15.10.2014	V	UK Dactylis	0		end	
BG	within	C-LNORSV	C	4	0	6	15.10.2014	R	UA Dactylis	0		end	
BG	within	C-LNORSV	C	4	0	6	23.06.2015	L	IT Dactylis	1,1		res	
BG	within	C-LNORSV	C	4	0	6	23.06.2015	N	HU Dactylis	0,8		res	
BG	within	C-LNORSV	C	4	0	6	23.06.2015	O	BE Dactylis	1,3		res	
BG	within	C-LNORSV	C	4	0	6	23.06.2015	S	TR Dactylis	0,07		res	
BG	within	C-LNORSV	C	4	0	6	23.06.2015	V	UK Dactylis	0,8		res	
BG	within	C-LNORSV	C	4	0	6	23.06.2015	R	UA Dactylis	1		res	
BG	within	C-LPT	C	4	0	3	05.06.2014	L	IT Dactylis	0		pre	LPT
BG	within	C-LPT	C	4	0	3	05.06.2014	P	AT Dactylis	0		pre	LPT
BG	within	C-LPT	C	4	0	3	05.06.2014	T	ES Dactylis	0		pre	LPT
BG	within	C-LPT	C	4	0	3	16.09.2014	L	IT Dactylis	11,8	6	post	LPT
BG	within	C-LPT	C	4	0	3	16.09.2014	P	AT Dactylis	2,2	5	post	LPT
BG	within	C-LPT	C	4	0	3	16.09.2014	T	ES Dactylis	6,6	6	post	LPT
BG	within	C-LPT	C	4	0	3	15.10.2014	L	IT Dactylis	0		end	LPT
BG	within	C-LPT	C	4	0	3	15.10.2014	P	AT Dactylis	0		end	LPT
BG	within	C-LPT	C	4	0	3	15.10.2014	T	ES Dactylis	0		end	LPT
BG	within	C-LPT	C	4	0	3	23.06.2015	L	IT Dactylis	12,8		res	LPT
BG	within	C-LPT	C	4	0	3	23.06.2015	P	AT Dactylis	0,7		res	LPT
BG	within	C-LPT	C	4	0	3	23.06.2015	T	ES Dactylis	10		res	LPT
BG	within	C-M	C	4	0	1	05.06.2014	M	DE Dactylis	0		pre	
BG	within	C-M	C	4	0	1	16.09.2014	M	DE Dactylis	26,7	16	post	
BG	within	C-M	C	4	0	1	15.10.2014	M	DE Dactylis	0		end	
BG	within	C-M	C	4	0	1	23.06.2015	M	DE Dactylis	14,3		res	
BG	within	C-MNOPSU	C	4	0	6	05.06.2014	M	DE Dactylis	0		pre	
BG	within	C-MNOPSU	C	4	0	6	05.06.2014	N	HU Dactylis	0		pre	
BG	within	C-MNOPSU	C	4	0	6	05.06.2014	O	BE Dactylis	0		pre	
BG	within	C-MNOPSU	C	4	0	6	05.06.2014	P	AT Dactylis	0		pre	
BG	within	C-MNOPSU	C	4	0	6	05.06.2014	S	TR Dactylis	0		pre	
BG	within	C-MNOPSU	C	4	0	6	05.06.2014	U	SE Dactylis	0		pre	
BG	within	C-MNOPSU	C	4	0	6	16.09.2014	M	DE Dactylis	7,3	3	post	
BG	within	C-MNOPSU	C	4	0	6	16.09.2014	N	HU Dactylis	2,6	2	post	
BG	within	C-MNOPSU	C	4	0	6	16.09.2014	O	BE Dactylis	2,1	2	post	
BG	within	C-MNOPSU	C	4	0	6	16.09.2014	P	AT Dactylis	3,8	2	post	
BG	within	C-MNOPSU	C	4	0	6	16.09.2014	S	TR Dactylis	0,6	3	post	
BG	within	C-MNOPSU	C	4	0	6	16.09.2014	U	SE Dactylis	0,0001	0	post	
BG	within	C-MNOPSU	C	4	0	6	15.10.2014	M	DE Dactylis	0		end	
BG	within	C-MNOPSU	C	4	0	6	15.10.2014	N	HU Dactylis	0		end	
BG	within	C-MNOPSU	C	4	0	6	15.10.2014	O	BE Dactylis	0		end	
BG	within	C-MNOPSU	C	4	0	6	15.10.2014	P	AT Dactylis	0		end	
